RMSE,SPECTRAL_CENTROID,SPECTRAL_BANDWIDTH,ROLLOFF,ZERO_CROSSING_RATE,MFCC_FEATURE_0,MFCC_FEATURE_1,MFCC_FEATURE_2,MFCC_FEATURE_3,MFCC_FEATURE_4,MFCC_FEATURE_5,MFCC_FEATURE_6,MFCC_FEATURE_7,MFCC_FEATURE_8,MFCC_FEATURE_9,MFCC_FEATURE_10,MFCC_FEATURE_11,MFCC_FEATURE_12,MFCC_FEATURE_13,MFCC_FEATURE_14,MFCC_FEATURE_15,MFCC_FEATURE_16,MFCC_FEATURE_17,MFCC_FEATURE_18,MFCC_FEATURE_19,LABEL
0.20461224,2618.77221251054,2522.457937079352,5459.578012319712,0.1344463641826923,-6.009122,79.25366,-7.935172,35.883114,3.2700903,6.398173,-10.400968,3.3547306,-2.9518404,-0.32457957,-7.823218,1.4848236,-5.161947,-0.13397968,1.8001094,4.6746016,0.0464913,-0.032139234,-11.078291,-6.636438,electric_guitar
0.28356656,1995.0293184239747,2520.3318587659346,4561.063701923077,0.0596379206730769,-42.523296,103.64526,8.975518,24.043665,7.313234,-1.890209,-3.651662,-0.87495136,-16.54486,-0.9967162,-9.900145,-5.2161555,-5.5609264,8.636735,2.9058304,11.297909,5.7698765,8.605564,-2.9037833,-1.3991582,electric_guitar
0.05584051,852.4253263165236,1211.4709963194584,1255.1372821514424,0.0459134615384615,-303.41928,188.99254,1.2482356,5.7117724,1.6948745,-1.6420089,-10.449358,7.9581523,-2.9838939,3.7537138,-3.5966952,6.107609,-5.337455,3.5179467,-4.1810694,-1.9986088,-4.234604,-8.688165,-2.8665023,-2.5816753,piano
0.109860316,886.8749938083712,706.1595045992641,1505.0880784254807,0.0632361778846153,-299.3489,196.17857,-30.068604,-24.908669,9.627196,-10.107032,-5.9981284,2.7459145,3.6589718,9.933184,8.745474,-2.2322867,-7.567831,-0.5376624,1.8610368,-4.411191,-0.91051036,4.546325,-6.757547,-16.344597,piano
0.18620752,943.9283535080804,1378.801482357633,1877.281212439904,0.0364896334134615,-137.35155,172.59875,-15.545672,41.27454,9.811698,8.250719,2.339901,-0.7873217,-3.4011889,-1.9648608,-10.02184,0.9039831,-7.6602907,2.8947008,-0.5278387,-0.27095503,-4.3482714,-3.8454914,-10.267191,-1.3707694,piano
0.13839355,2849.414232941213,2738.109099468391,6016.211313100962,0.1417067307692307,-39.623,67.939865,-0.42109445,34.611164,4.9257674,4.1566367,-2.8626482,-6.310625,-7.218536,1.2768,-8.5900955,-4.3519683,-7.2531166,3.4849062,-2.5643837,2.0117936,-6.9248896,1.2096605,-1.1329324,-5.0600505,electric_guitar
0.020002251,674.0621355229722,794.298930656453,1143.744365985577,0.0409029447115384,-427.15332,204.242,1.2508906,2.6155615,11.191112,-5.1870437,-10.657751,-9.968426,-8.033202,-10.955014,-5.077359,1.9588583,-1.3050734,-6.9011583,-8.123622,-5.450264,-9.905175,-4.907819,2.3206704,0.19496073,piano
0.16884144,1593.123584478099,2002.559179914041,3144.841496394231,0.0721153846153846,-84.97996,123.72517,-14.21304,22.803158,9.114522,17.383614,-4.810256,2.436561,7.3633976,7.607631,1.6808808,0.97336763,-7.2919497,-3.6074257,-7.494288,-0.81008667,-4.431777,-4.1563478,-7.791075,-3.8983457,electric_guitar
0.08031938,2053.444389812633,1804.5192562475909,3723.173640324519,0.1287747896634615,-128.95932,108.93384,-52.007866,52.06746,-5.262243,3.3076973,-1.6702043,3.576151,-2.9707768,10.230311,0.5311629,-2.8135793,-18.000101,-5.5257454,-2.9644036,-3.1150365,-7.9667215,-1.0461617,2.7847135,5.736021,electric_guitar
0.07280315,946.0967153655488,1220.30479186276,1755.0388746995193,0.048046875,-283.50372,177.41998,-17.465992,25.011574,3.1109772,-7.6880155,-16.510098,1.1557251,-1.9217628,0.2743225,-1.7082481,16.094687,3.597934,1.6254061,-0.6459599,-0.49254173,-0.9230521,-2.2895997,10.278484,-2.9913838,electric_guitar
0.105500184,1060.166804356848,1260.8358442088263,2016.5016526442307,0.0573204627403846,-210.5341,181.2248,-26.755938,36.241768,-3.6934853,-1.2123549,-7.2839203,-6.9809213,-6.154771,-1.2461916,-12.862754,1.4279369,-1.6587592,3.1135523,2.1333585,9.157294,4.2636833,-0.26738843,-2.1208496,-5.7188582,electric_guitar
0.0536137,1689.3244035764756,2237.106823864244,3715.885479266827,0.0597618689903846,-236.24365,115.33478,14.201478,22.028599,4.1894374,1.9740487,-15.36564,-2.3581717,-3.3139853,2.4464552,-0.7846786,-1.9962738,-4.9049025,-6.4780507,-0.6327119,0.4726213,-7.337326,-0.69363827,2.1251278,6.249127,piano
0.12625124,1617.709190951583,2119.036888725838,3357.9373873197114,0.066748046875,-115.709305,128.44171,-1.6607041,14.843478,6.0741596,8.585926,-3.9163134,6.148505,-3.3619874,1.4874943,-0.39531535,3.4195397,-5.2235317,0.17776495,-4.7874694,3.0153198,-4.6398706,0.5079255,-11.882417,-6.313653,electric_guitar
0.057173796,1160.211450328935,1530.3583005966668,1862.0423302283648,0.0619478665865384,-249.79309,165.59601,-11.011017,1.5982893,-0.14092924,11.793116,-2.3072054,0.24377845,-0.30042595,-4.0004826,0.7536547,5.524556,0.21569513,3.686183,1.075825,-3.2431092,-6.918022,-0.07546096,-2.6173983,-8.136779,piano
0.02863172,1109.3829770065818,1386.9869956496327,2097.002704326923,0.0571965144230769,-350.0411,160.39224,-18.427732,19.243484,14.413873,-6.5017943,-3.6743197,6.494931,5.310318,0.6234227,-5.926219,-1.6116263,-7.1136775,0.1183021,1.6113589,2.1523569,1.9074506,-4.6993794,-2.6003919,-8.538372,piano
0.064460695,1503.9548540636772,2292.798862418671,3416.988055889423,0.040996844951923,-219.20393,122.37826,34.12362,23.807888,-3.048087,11.293181,0.49629676,4.058421,-10.678719,3.600717,1.032219,1.1299689,-4.563358,3.931996,-0.9490988,-1.6723315,-0.8809176,4.752905,-6.4211593,-0.45741713,electric_guitar
0.057110816,807.6724134496353,1093.5813595020634,1282.3850661057693,0.0526292067307692,-311.76178,200.73756,-2.9095945,2.9232628,10.539425,2.9548244,-11.728238,0.87014526,5.7906322,7.469275,4.052011,3.2354944,-4.046526,0.3532991,-0.7548486,-1.434932,-6.286836,-3.3981676,3.082168,-2.1069653,piano
0.04065151,928.8768404261856,1221.8256007503728,1486.6192157451924,0.0517653245192307,-342.70325,175.37486,-1.2995489,4.88811,4.106656,-4.8099327,-15.284675,-5.9137287,-6.5880175,-2.0393968,-0.3053279,3.932367,-6.9445996,-7.971856,-8.957933,-5.7684402,-3.910112,-4.716106,6.1153994,5.311296,piano
0.100969866,3939.161574456178,3085.23575984366,7676.255634014423,0.2206467848557692,-58.938133,41.45687,13.167642,20.722246,8.390024,13.676167,-1.4737821,6.512285,-4.5612903,9.8177395,4.107157,6.646765,0.8298124,-0.30569983,-9.358697,-4.757083,-3.3156526,2.5027575,-6.5739274,-1.3112253,electric_guitar
0.12816723,2010.3282240898693,2402.5270096661693,4382.172475961538,0.0872521033653846,-104.77152,106.52909,3.2910488,18.153267,2.3405223,2.2734692,-7.869256,4.588749,0.1928866,0.11804293,-3.8625956,1.0663565,-1.5611715,2.819211,0.88047546,2.6470065,-5.7680693,-2.3139756,-4.450031,3.5834117,electric_guitar
0.04393521,1231.6860544013862,1194.593714269365,2133.112229567308,0.0745492788461538,-320.83273,158.01813,-53.028427,11.879336,1.0891029,-13.75117,-11.587323,-13.962257,-16.634712,-8.260362,-6.758914,-7.173487,-3.2420607,0.85292065,2.3974373,-0.9686852,-2.7217655,2.8045573,2.9325073,-4.280316,piano
0.100636646,1686.2291703129122,1995.423574137496,3539.727313701923,0.0805851862980769,-166.85641,114.83594,-5.97298,58.87717,17.176168,-10.156116,5.465608,20.295116,-6.487336,2.3784404,-1.2081776,7.7689624,-1.0225258,-3.1540644,-9.494539,-1.4898846,-4.6855903,-1.0688556,1.4737985,0.7684622,electric_guitar
0.31081706,2328.9978306022185,2081.630260769286,4436.253943810096,0.1330040564903846,26.736279,89.16183,-41.49611,49.140755,-1.6481035,18.792126,8.175806,6.2113624,7.267901,2.4739625,7.194642,4.191486,-1.4912717,0.52822614,-2.725974,8.337063,-6.388444,0.8595389,0.06222812,5.8156595,electric_guitar
0.030972283,897.2568465678503,1031.7684276440036,1648.36669921875,0.0474872295673076,-318.62427,202.22368,-44.2016,35.79264,-6.6645947,4.76575,-9.634276,-17.743322,-16.792053,-12.403284,-8.593797,-5.820934,-4.0717053,-7.909942,-6.1234913,-5.8708224,-1.0308632,-5.4484177,-7.299692,-5.85429,piano
0.082784705,2293.280695522289,2324.335778581106,4756.76739032452,0.0987868088942307,-160.99864,93.79717,-11.525304,43.72035,12.830673,8.172889,11.662805,7.075484,-1.4658759,-0.2731461,-3.554423,10.547584,-1.8019799,-0.080877334,-1.6724614,-0.13542739,-3.40804,4.878179,-1.019358,2.497775,electric_guitar
0.05080765,736.7589944430204,746.1396140623917,1023.90380859375,0.0532113882211538,-374.5357,186.22511,7.671872,1.4213711,-2.0613189,-15.132317,-16.688526,-17.985527,-7.648507,-2.4937036,2.362627,9.281314,5.6572127,-4.580563,-12.010241,-8.791956,-6.91099,-3.177887,2.4052649,-1.7171103,piano
0.0559759,984.1262407439568,1319.2198976365737,1832.5584059495195,0.04716796875,-303.42416,174.82967,-14.519054,25.308683,7.4683313,-5.1922092,-21.209536,4.188807,-2.0366235,0.8128012,-7.7619896,10.716384,1.0274881,3.5503714,3.152687,1.7389579,-0.56346923,-7.909469,1.1305468,-5.0408335,electric_guitar
0.12769425,1701.7532857300275,2296.1397067179573,3852.372859074519,0.0598482572115384,-133.36584,110.043434,8.469708,35.938915,10.448584,3.6423655,1.2776498,11.285176,-9.082619,-11.739521,-7.019459,2.2327652,-3.2138555,-1.1408858,-5.4944477,-4.8660526,-21.201784,-12.522189,-3.7529194,0.649796,electric_guitar
0.07529665,817.3302745483968,1436.120443364913,1332.573993389423,0.0312913161057692,-276.9788,166.66866,17.871395,24.803743,13.803948,15.553185,0.00075167144,0.51693916,-8.042844,5.2420616,6.4650626,5.0624294,1.1080066,-4.3242846,-5.297781,1.0837992,-6.9396815,-6.337604,-1.971367,3.8929152,piano
0.04629049,872.0514212751251,887.3498405395253,1600.4967322716343,0.0528958834134615,-279.4727,235.67958,-64.413376,26.843874,-3.9107332,-2.674683,0.49794465,-2.4538827,0.18289678,-8.504805,1.2764199,-5.18156,-13.817577,-3.2760174,-4.7357264,-3.589282,0.26654616,-8.745894,-11.165448,-4.481611,piano
0.058094576,787.8104130545345,706.3955009269035,1112.6868614783657,0.0634840745192307,-344.98138,220.65256,-21.895376,-6.2379084,-6.6204896,-12.85319,-6.339801,-9.704436,-12.55313,-11.664604,-12.041605,-5.999727,-6.9946957,-11.449771,-10.685916,-8.81196,-3.2038615,2.4037077,0.13442945,-8.03067,piano
0.14118059,2896.677981378634,2867.024181069376,6407.2874098557695,0.1422513521634615,-51.431942,74.49452,13.047821,22.322332,-3.3826594,4.543715,-0.25012606,8.241476,-3.01777,2.6785953,-1.8444374,7.5490685,-5.407178,2.4152133,-3.165735,0.848916,-1.9544846,-0.59794086,-4.2177243,-2.3696415,electric_guitar
0.045177933,757.3831069389473,913.4515816427088,1278.4097055288462,0.0452524038461538,-325.48654,213.34132,-29.590002,20.809446,-1.6772106,-4.090553,-16.59464,-21.101486,-15.522816,-11.827402,-9.540203,-6.0357404,-6.7740617,-7.5986094,-4.278553,-6.820418,-8.121022,-10.681329,-9.919699,-3.06142,piano
0.022957379,1238.1204321759003,1402.411425415971,2174.936335637019,0.0826359675480769,-355.5756,158.00255,-45.154705,4.840272,3.1785276,-0.7586659,11.45765,19.98942,16.59747,9.415226,-1.5995944,-5.147285,-1.4405682,6.7900333,10.324894,7.7391376,3.9171748,4.414503,-1.3855683,-3.9696388,piano
0.08677575,1139.5904810807333,1198.0424218150724,2099.6529447115386,0.0665114182692307,-171.36153,194.26796,-65.674126,40.075607,-21.204206,15.336378,-11.090646,-5.684897,-10.623287,-6.780532,-6.0746994,-4.839612,-1.0930265,-2.2926128,-3.973007,-0.17661941,-9.00659,-10.291472,-7.9158635,-1.4869934,piano
0.06605108,1413.6838015521894,2129.9868340987546,3015.4766376201924,0.0450796274038461,-239.2257,122.36855,15.164866,20.659761,7.195338,7.9519644,0.39340088,10.632136,-4.7946796,6.0452437,-1.2388042,8.389059,-2.0303621,6.7188993,-0.6497231,5.023447,0.024140812,0.024861263,0.46256202,5.8425536,piano
0.2888897,2637.43214312022,2433.048696232844,5039.266451322115,0.1466346153846154,39.65012,76.15311,-14.251678,46.129955,3.8645024,2.37186,5.6157603,6.012766,0.8592177,3.7963815,-3.3986144,5.096739,-7.2091084,-2.2144427,-10.037562,-1.1026417,-1.9311235,-0.13617189,4.690887,4.377479,electric_guitar
0.1749105,3008.104273581612,2712.411274271814,6132.324969951923,0.1350661057692307,-33.18144,50.08067,2.5513706,58.865864,16.707197,17.32484,4.483527,5.3845687,-8.998005,3.8031898,-0.89972013,5.7868924,-3.0676177,-0.85578394,-4.245585,4.281345,-4.210473,2.857187,2.355058,1.8577354,electric_guitar
0.3145992,2511.4652490517583,2355.5051309088813,5171.695650540865,0.1177208533653846,27.080608,82.3984,-21.029139,33.05387,-6.843484,15.755448,0.44924787,17.287973,0.12767531,2.5757227,-6.1500893,-0.86531466,-1.2686911,7.8265486,-3.5608928,1.4809726,-4.878973,-2.0909755,-3.4105325,2.7311556,electric_guitar
0.17653228,2127.777640283149,2176.567703352092,4199.554349459135,0.0924091045673076,-72.61998,92.63687,-18.24373,48.127354,1.0919347,1.4409109,2.2825937,9.362808,2.0651383,5.210811,2.4842048,8.370791,0.6265071,4.397302,5.765934,6.0623803,-2.2717202,7.2071657,-6.152596,3.0419853,electric_guitar
0.040513713,878.8537401941797,1152.9675649903222,1529.4371619591343,0.0477276141826923,-339.1215,186.17361,-9.364924,18.89002,8.154165,-8.737113,-12.159168,-2.4190314,-3.9130456,1.9742795,-2.861906,4.4302173,-2.0792537,1.7889653,-0.5370191,2.3057902,1.9584541,-7.1155667,-0.97897315,0.53517383,electric_guitar
0.101212546,1166.5916625391103,1522.6442790155572,2218.002741887019,0.0491436298076923,-249.239,150.24966,-2.3956144,34.45987,0.35885188,4.6044593,-5.6050057,-1.6094279,-7.5414805,-1.8493948,7.304323,11.48571,12.68331,3.2665253,-0.7042979,0.012630287,1.1846328,3.828125,-0.9047365,-0.704772,piano
0.2058453,2641.02758846672,2594.819723883131,5448.562950721154,0.1272085336538461,-17.461021,71.340256,-1.7396619,52.286995,1.990162,10.53636,6.8841543,9.049469,6.525816,4.733444,0.109240726,0.72698104,-8.617088,4.2081304,-1.5409924,6.7297506,-1.8855556,-2.707726,-2.761596,0.14403926,electric_guitar
0.017621847,1523.6611029817782,1581.0909269308456,3168.196739783654,0.0688701923076923,-331.7407,148.57512,-42.39608,64.466866,-13.936958,7.483384,-3.167101,10.200695,-14.066875,1.6271473,-4.07213,-4.730418,-1.6710917,-7.3269644,-3.0720823,-4.0423713,-0.45943898,-1.8751014,0.015247008,-1.193546,piano
0.25297233,1489.7226761297948,1391.4859837140475,2843.542292668269,0.0761944110576923,-142.11667,139.29196,-48.03837,43.060627,-24.18379,-7.8061457,-9.620933,10.4722805,9.905452,6.292629,7.0232615,-6.5773625,-9.232593,-14.957774,0.3423847,-0.88922286,-6.142978,2.6515343,-5.72294,-11.092266,electric_guitar
0.08236397,1726.9513897731124,2066.9906729599006,3476.204364483173,0.0752478966346153,-149.54282,118.23005,-16.214302,28.550476,6.572508,4.85057,0.728896,5.1933537,-2.4221961,2.6329894,-6.5315495,-0.89938015,-0.61277694,5.8101964,-5.583822,-2.482242,-3.2411733,2.67419,-3.0553951,0.65814555,piano
0.12151591,1992.6162445878365,2252.416393053847,4417.53662109375,0.0818547175480769,-98.3832,103.84548,-8.814162,38.9615,-5.962339,7.59215,-6.67264,3.6358104,-2.0929933,0.10836933,-8.955812,0.17450972,-6.5132465,1.7501713,-10.907916,-2.3998525,-10.066283,-4.734526,-5.0231867,-1.9866822,piano
0.26198024,1822.4724438293897,2216.3630806920223,4093.7103740985576,0.073321063701923,-51.064774,110.131744,8.028457,40.13497,-6.0738897,-4.3179107,-17.424173,13.915014,-7.554211,-3.4321887,-11.9836445,1.986626,-8.588789,3.95044,-5.571944,-2.9210582,-8.360574,-1.0826322,1.22678,-1.3325133,electric_guitar
0.29688656,2100.5166183991178,2144.964250791879,4276.080040564904,0.1085524338942307,-0.09617816,102.89078,-29.73581,48.53328,8.313771,15.927479,9.059237,3.013633,4.3405404,0.20895132,1.1494718,5.77084,0.55226296,-5.1642923,-6.8508396,-0.52793247,-5.2635074,0.6124793,-4.50473,-3.577191,electric_guitar
0.02129169,1241.4080410356098,1261.2865225876355,1834.960186298077,0.0820988581730769,-411.2276,149.10799,-44.17437,-19.133453,-35.090084,-20.77544,-8.510814,-0.24475192,2.7672367,-11.751825,-10.89888,-4.5122056,-2.3714895,10.157916,12.974156,9.368352,8.910115,6.990734,5.600867,13.447555,piano
0.09989853,3026.626747872471,2718.101026003028,6280.324331430288,0.1720928485576923,-75.56983,69.30133,3.2856457,25.940256,-8.381098,8.572812,-0.6549164,6.3241954,-5.3954334,3.9877,-3.1270888,1.8502117,0.29667664,6.9776864,1.5240034,7.472306,-1.5786709,4.3608723,-8.572014,-6.00872,electric_guitar
0.112130105,1772.998710908728,2138.5728394969583,3777.917668269231,0.0709698016826923,-133.91475,119.47345,-3.2086546,30.643532,1.4849776,-0.53064364,-8.567,-2.5409613,-4.9041624,-4.129138,-3.1916404,-4.016785,-4.279884,1.1388907,-1.589803,-0.4643301,-8.999317,-0.10999996,-0.28933528,-0.38102612,electric_guitar
0.053198896,2999.0481863230475,3047.3432897915363,6850.374474158654,0.1254582331730769,-179.83037,65.40419,31.885777,27.75963,1.3183681,5.74623,-6.9342446,-7.0607524,-10.610391,-4.438668,-12.323479,-4.470311,-5.8636923,-1.3523889,-6.4185348,2.2243385,-3.6079988,-3.3569536,-8.021735,-4.536372,piano
0.03842112,2072.686050811427,2639.8968936942374,4999.595665564904,0.0792179987980769,-278.3384,103.39334,24.202038,17.204126,21.01896,13.839616,0.4700668,6.0908265,3.5080647,0.26701778,-15.435316,0.38998377,7.944304,5.2331553,-5.4831996,4.3626175,-2.5414352,-3.7208078,-4.4794707,5.641844,piano
0.088731155,2007.81336817363,1592.2280965504642,3347.667705829327,0.1465219350961538,-164.46144,115.10181,-67.969025,56.39535,6.5348005,6.1693907,-3.4221225,9.940401,-0.2722668,0.30447927,-0.59088594,1.166093,-9.030523,9.852917,2.493302,-6.1540365,-1.2496328,6.6010404,-7.8046417,-5.8142505,electric_guitar
0.112650536,2254.87185901034,2340.267274967514,4536.880258413462,0.1152268629807692,-82.48561,98.756714,-26.105835,5.718761,-2.4483955,-9.218831,4.4655027,13.922394,-10.976855,-9.432693,-3.7400703,5.0940666,-4.4034405,-7.525284,-11.74512,-8.792535,-2.1910307,1.2570524,-10.336204,-8.64209,electric_guitar
0.07751389,957.0946398634152,1106.154543855637,1714.1257887620193,0.050274188701923,-239.49297,191.16896,-40.12554,26.450602,-8.771434,-5.1630974,-16.161463,-18.588345,-10.595464,-8.439205,-5.7459135,-5.902613,-2.1073449,-0.2222006,-1.428413,2.6710522,0.081875,3.6338058,3.1476967,0.20552063,piano
0.1300852,1179.656293078855,1690.7898948309569,2501.578463040865,0.0487192007211538,-191.3833,152.68185,3.5870733,29.805016,7.8819327,16.258879,-1.5763543,9.741288,-9.22921,-2.353432,-6.4138308,3.3939667,-0.88488936,-0.4889209,-0.9969594,-5.3966846,0.17226955,-3.858182,-4.137189,2.7323449,piano
0.029027512,932.5658855036668,943.3991911698812,1412.909405048077,0.0637732872596153,-346.82727,209.57133,-38.76627,9.605711,-14.880811,-6.621396,-6.2062845,-7.3790536,-10.846813,-11.299005,-6.348282,-2.2804472,-0.8965465,-7.651447,-6.889423,-5.088386,-3.9710355,-2.3537302,0.3807576,5.3988194,piano
0.30829626,2046.474900667994,2642.7397656900825,5022.61962890625,0.0521446814903846,-28.49984,97.413284,21.725172,29.5582,4.7835193,14.965217,5.765163,5.129341,1.0845778,10.286698,3.6806028,7.867424,1.5163374,1.1459244,1.421564,5.611201,-0.701149,7.667491,0.5424343,-1.8651619,piano
0.14051077,2254.159508392271,2196.15069904095,4598.663987379808,0.1158466045673076,-76.08169,93.48132,-18.423058,57.059345,-4.4477086,13.127203,8.718375,7.273119,-4.256119,1.3520558,-5.589741,5.9912496,-7.560618,-0.2309317,-1.470008,5.1023145,-0.2611141,-0.66980034,-1.8669444,-1.024979,electric_guitar
0.14573711,2055.4251587961976,2158.433514819367,4263.160118689904,0.0909743088942307,-103.888916,100.50193,-17.522783,29.838747,-9.014451,-16.429913,-9.053151,-5.651846,-13.468981,0.23208958,-12.595556,-5.9456263,-0.8788172,6.3964167,5.368771,3.5106883,-6.767244,-6.2414694,-12.491408,-2.5675142,electric_guitar
0.22475524,2544.419637973888,2475.838302912105,5070.820875901442,0.1037747896634615,-45.364033,58.99197,-29.883131,33.43807,19.127283,11.099977,6.9433136,19.38089,19.683748,23.789495,15.314157,13.208943,5.7325478,9.240927,3.2338138,2.521601,-4.4751024,2.2739155,-3.1597981,-4.0176973,electric_guitar
0.03585026,1278.238936653827,1080.746444806494,1729.5303109975962,0.1011681189903846,-404.0486,152.8299,-48.871994,-23.01919,3.4336202,-0.26959252,-0.58547366,-5.306697,-8.32475,-2.225911,7.4758654,11.522734,14.557037,9.276861,0.4116427,-1.7244841,-6.270717,-7.826979,-6.769082,-5.662616,piano
0.16152255,1553.3869076366427,1777.7959650092223,3277.022235576923,0.0654672475961538,-98.62557,137.72824,-32.887108,40.54469,-8.641227,-0.14598717,-0.94504607,-1.9296198,1.7452888,-10.015553,-8.299753,-4.3475723,-11.047299,-6.667023,-2.7665377,-4.406805,-10.978925,-3.3673458,0.28500718,1.1605387,electric_guitar
0.085788704,889.9665993736177,998.309372461853,1475.6869741586538,0.0520282451923076,-248.8661,184.10686,-27.831886,21.815464,-8.337296,-15.744635,-16.67968,-19.706205,-19.227892,-9.768353,-8.144766,-1.1982876,-3.9147298,-4.2085714,-7.1728916,-11.890167,-5.9149747,-9.887523,-1.2925642,0.3907385,piano
0.13585772,2083.9465454446145,2399.5965006914125,4833.293081430288,0.0830453725961538,-121.63745,92.93284,7.8790817,27.840591,-10.598176,6.3125563,-20.758429,-3.8528714,-15.10561,6.1622143,-4.344775,2.4529698,-2.743325,-0.8101592,-6.591402,4.4513144,-8.516364,-7.4248495,-13.81237,-16.682152,piano
0.24608228,2737.226566914648,2481.7792714925745,5456.016751802885,0.1551870492788461,-20.32385,61.176582,-24.202513,32.29147,28.334696,16.184309,4.632131,11.939823,-4.5604463,3.035663,-8.966252,-0.9670829,-5.0053787,-3.7858047,-2.5216904,1.214167,-1.0530657,4.7058344,-4.0724597,-3.0680997,electric_guitar
0.081067495,1722.2389661963812,2386.4946612636422,4238.396935096154,0.0453876201923076,-202.2171,97.67835,27.682117,51.047165,4.5517693,14.370144,2.7576454,8.404555,-0.8318426,0.18209612,-2.5135615,-2.2099237,-5.215531,-3.5109806,-5.755656,-0.4574187,-0.94741505,-0.30387434,-3.5651624,-2.1860278,piano
0.12707156,2164.856144501155,2575.764406334997,5052.020733173077,0.0724346454326923,-107.59655,93.56988,8.087393,16.016914,-4.072114,3.3307114,-5.937379,1.3249604,-5.0757003,1.3812104,-0.3128145,9.858784,6.6953835,9.05971,-6.61428,-1.7873968,-3.8422265,-2.309089,-0.62642413,4.0010495,electric_guitar
0.11890938,2083.920777917486,2356.041412241458,4579.615384615385,0.0800818810096153,-111.20486,102.94181,-6.251803,17.670399,-4.8725276,8.049414,-9.697501,0.07137968,-8.878129,-8.151425,-9.084266,-4.3138857,-8.6650915,-4.5451202,-5.1122074,0.89090705,-4.9102335,2.339899,-0.20911925,8.925996,piano
0.02944136,646.3684399509384,660.565435205091,978.7669020432692,0.0487755408653846,-426.80347,236.97977,8.157466,-10.448219,6.2895727,-12.429995,-10.188825,-5.015372,-6.8435316,0.79170275,-0.48172662,-14.680947,-13.137015,1.5312918,5.1522064,1.6637963,3.2433043,3.7129457,-3.3595178,-5.236505,piano
0.12816586,2633.7458692965165,2937.384937663784,6244.463266225962,0.0982384314903846,-89.6248,79.7884,23.847,24.26641,8.654009,11.186904,3.3853946,7.3563495,-2.7835727,2.1512744,-3.0131044,2.5869763,-4.1680837,0.11087177,-3.7718856,-1.012864,-4.8759522,-0.65228486,-10.215644,-1.7566208,piano
0.059763175,1042.31340965983,1190.9820559581217,1947.346942608173,0.0605543870192307,-292.84146,172.91797,-31.642218,27.278215,10.967698,-3.6362984,1.3249989,-0.3950656,0.7342175,-0.68620795,0.25543836,8.76468,-2.192779,1.3709067,-1.4754286,-2.641014,2.9316292,3.3746872,6.127594,-2.1664212,piano
0.060803346,987.961485376236,1105.2423325414184,1647.3728590745193,0.063818359375,-263.84015,190.05826,-27.194366,13.723026,-9.970112,-9.138799,-7.9603357,-0.96409386,-0.21820901,-0.5959549,-7.2861223,-4.200231,-4.1908007,-4.4645996,-1.7509286,2.2612169,2.5273235,0.8953358,4.286988,9.708213,piano
0.21020576,1281.841518735594,1114.667821490675,2416.6051307091348,0.0881911057692307,-119.66532,194.55031,-81.74645,50.686005,-2.474524,-4.9196553,-9.539302,-3.9582195,7.828744,-4.4663296,4.811551,-5.365698,-4.4640656,-2.156766,-5.7228594,-5.3616133,-5.884334,3.223524,-5.0605736,-14.043788,electric_guitar
0.112078816,1623.274643506877,2546.7613106790377,3732.615121694712,0.045361328125,-225.63715,105.42396,60.280296,33.382137,22.08791,5.2561965,-1.4850953,10.898005,-4.4030304,-2.4663804,-9.544651,-1.469751,-6.489266,4.560267,1.2734886,-1.1979164,-10.779,-7.6436634,-6.105852,-6.2790456,electric_guitar
0.13869712,2554.7437330194502,2397.3426323501403,5234.141939603365,0.1339580829326923,-63.695816,84.60609,-8.889727,47.105618,-8.081675,9.284844,4.8407054,7.884691,-4.5012054,1.3152975,-5.545845,2.8138545,-8.114531,-1.4244058,0.86554515,5.5108576,-3.9355886,-2.5517416,-1.9749174,-1.5121759,electric_guitar
0.11968916,2150.218742591841,2421.71122405956,4648.273174579327,0.0846116286057692,-97.99485,95.16857,-1.4895316,33.462288,-0.6521507,-1.2019123,-2.4449785,0.4514902,-7.6138873,4.87805,-1.8284451,1.3761418,-1.0594954,3.4855318,-0.1390402,4.2724605,-3.272392,-0.57417995,-4.4469304,-1.3104216,electric_guitar
0.083294444,1609.4793943642142,1793.3681040205313,3408.9545147235576,0.0579664963942307,-282.54242,80.123695,-8.789061,77.57224,11.443095,34.951073,13.734959,5.3319745,4.773266,10.170441,3.2454908,7.9024696,1.9369131,-0.333744,3.853112,-3.2375424,-9.17269,-7.9449606,-6.8702464,-8.558845,electric_guitar
0.019837156,1310.7769192982705,1627.0289054145696,2351.1773212139424,0.0671311598557692,-353.81274,139.64037,-30.916277,18.362623,-4.2329745,-12.233949,-11.675611,-0.39394125,-3.6328788,-8.646486,-22.651863,-24.479958,-25.540998,-10.452267,-4.918443,3.351458,-0.20157765,-1.8362713,1.5566125,14.593087,piano
0.0543648,1287.6988437733958,1404.8192549741088,2464.2266376201924,0.0726224459134615,-234.6386,162.35295,-44.94491,32.366554,-17.36263,2.4254305,-10.479847,8.311281,-3.127458,1.8444983,-4.2859325,-5.1453443,-5.2888913,4.3757157,-0.65572315,-3.6187682,-7.80983,-4.19095,-6.1613593,1.1663687,piano
